vote_id,user_id,target_type,target_id,value,created_at
V0002555,U01101,post,P001876,-1,2024-01-21T09:57:15
V0001089,U00513,post,P002475,1,2024-01-21T10:13:24
V0007861,U02643,post,P003259,1,2024-01-21T12:07:46
V0006608,U00332,post,P000801,1,2024-01-21T12:54:48
V0006996,U02351,comment,CM0006489,1,2024-01-21T14:53:34
V0001248,U02662,post,P002819,1,2024-01-21T16:31:37
V0004165,U00413,post,P000043,1,2024-01-21T16:58:24
V0014752,U01083,post,P003278,1,2024-01-21T18:11:10
V0002115,U00470,post,P001439,1,2024-01-21T19:06:08
V0010256,U00454,post,P000402,1,2024-01-21T22:43:53
V0010810,U02865,post,P001531,1,2024-01-22T00:33:58
V0007115,U00222,comment,CM0003600,1,2024-01-22T00:36:15
V0000502,U02558,comment,CM0002661,1,2024-01-22T00:49:00
V0004227,U02417,comment,CM0002226,1,2024-01-22T01:31:34
V0003230,U01722,post,P002104,1,2024-01-22T02:51:37
V0013752,U02908,post,P000787,1,2024-01-22T03:20:25
V0011128,U01188,post,P003149,1,2024-01-22T03:33:08
V0014640,U02786,post,P003757,1,2024-01-22T07:44:11
V0007996,U01683,post,P001926,-1,2024-01-22T08:49:06
V0001152,U02710,post,P003199,1,2024-01-22T08:53:11
V0009998,U02085,comment,CM0005174,1,2024-01-22T09:29:13
V0012508,U00230,post,P000976,1,2024-01-22T09:47:48
V0000418,U00481,post,P003214,-1,2024-01-22T12:56:58
V0001512,U02592,post,P002717,1,2024-01-22T13:59:19
V0007438,U02543,post,P003766,1,2024-01-22T16:06:41
V0012236,U01791,comment,CM0002495,1,2024-01-22T16:17:08
V0000540,U01522,comment,CM0000632,1,2024-01-22T18:48:44
V0000853,U01159,post,P001125,1,2024-01-22T21:14:24
V0005828,U01102,comment,CM0002785,1,2024-01-22T22:20:16
V0013730,U00618,comment,CM0000862,1,2024-01-23T00:56:28
V0002308,U02261,post,P000433,1,2024-01-23T01:15:35
V0006488,U00120,post,P002554,1,2024-01-23T03:10:14
V0003733,U02465,post,P003380,1,2024-01-23T03:12:09
V0008997,U02347,post,P003208,1,2024-01-23T03:41:01
V0002296,U01834,post,P003148,1,2024-01-23T04:05:33
V0006058,U02109,post,P002039,1,2024-01-23T04:31:08
V0003719,U00886,post,P003643,1,2024-01-23T06:48:15
V0011283,U02663,post,P001080,1,2024-01-23T06:52:48
V0005359,U02905,post,P003578,1,2024-01-23T09:09:46
V0011356,U00132,post,P002851,1,2024-01-23T13:21:05
V0000844,U01457,post,P002673,1,2024-01-23T13:39:16
V0001911,U02802,comment,CM0001348,1,2024-01-23T14:11:43
V0013575,U00175,comment,CM0005676,1,2024-01-23T16:30:58
V0007857,U01206,comment,CM0004323,1,2024-01-23T17:22:56
V0013148,U02751,comment,CM0002614,1,2024-01-23T18:46:14
V0006499,U01569,comment,CM0005565,1,2024-01-23T20:17:28
V0006814,U00378,comment,CM0005907,1,2024-01-23T20:45:14
V0002067,U00638,post,P002824,1,2024-01-24T00:49:31
V0008423,U02465,post,P003756,1,2024-01-24T03:16:41
V0004911,U00741,post,P002298,1,2024-01-24T03:35:18
V0002471,U02799,post,P003921,1,2024-01-24T06:31:00
V0006056,U02262,post,P003780,-1,2024-01-24T06:36:15
V0003201,U01290,post,P001769,1,2024-01-24T08:29:14
V0009795,U00477,comment,CM0003053,-1,2024-01-24T08:47:45
V0011157,U01560,post,P001074,1,2024-01-24T09:16:13
V0009363,U00708,post,P001282,1,2024-01-24T09:20:29
V0011072,U01026,post,P002044,1,2024-01-24T10:47:01
V0004733,U00018,post,P002057,1,2024-01-24T13:09:47
V0006171,U00035,post,P000287,1,2024-01-24T13:38:06
V0012229,U00367,comment,CM0001874,1,2024-01-24T13:59:53
V0009792,U00984,post,P002474,1,2024-01-24T15:27:38
V0002831,U01445,post,P001277,1,2024-01-24T16:13:52
V0004834,U01773,comment,CM0001005,1,2024-01-24T17:38:05
V0011313,U01635,post,P000329,1,2024-01-24T17:59:07
V0009465,U02442,comment,CM0003852,1,2024-01-24T18:08:01
V0013826,U01395,post,P001083,1,2024-01-24T21:46:59
V0005410,U01219,comment,CM0001943,1,2024-01-24T22:16:26
V0014723,U01392,post,P001489,1,2024-01-24T22:22:13
V0012349,U02717,post,P003931,-1,2024-01-24T22:48:55
V0010169,U02175,post,P003336,1,2024-01-24T23:00:29
V0004259,U01248,post,P001579,1,2024-01-24T23:33:54
V0013135,U01698,post,P003526,1,2024-01-24T23:37:01
V0005008,U01422,post,P003297,1,2024-01-25T01:24:18
V0014133,U00908,post,P002509,1,2024-01-25T01:37:25
V0007505,U00954,post,P000543,1,2024-01-25T03:25:46
V0010612,U02241,post,P003318,1,2024-01-25T06:00:10
V0012737,U00569,post,P002890,1,2024-01-25T06:12:43
V0011663,U00720,post,P003782,1,2024-01-25T07:01:01
V0012248,U00471,post,P001241,1,2024-01-25T07:37:17
V0002930,U00107,post,P002200,1,2024-01-25T08:11:09
V0011148,U00606,post,P002529,1,2024-01-25T10:02:47
V0005584,U01179,post,P003265,-1,2024-01-25T11:37:19
V0006961,U01523,comment,CM0006846,1,2024-01-25T12:04:17
V0010527,U00243,post,P003265,1,2024-01-25T13:13:40
V0005386,U01652,post,P003566,-1,2024-01-25T13:23:06
V0009210,U01880,post,P001248,1,2024-01-25T16:00:36
V0006436,U01179,post,P002814,-1,2024-01-25T17:24:04
V0004286,U01339,post,P000429,1,2024-01-25T18:13:23
V0004059,U00165,post,P003461,1,2024-01-25T18:53:58
V0012233,U02999,post,P001757,1,2024-01-25T19:27:12
V0003846,U02310,post,P000450,1,2024-01-25T20:15:03
V0004369,U00934,post,P003426,1,2024-01-25T20:34:17
V0006408,U02646,post,P003589,1,2024-01-25T22:11:17
V0012300,U02007,post,P001562,1,2024-01-26T00:38:33
V0002470,U02521,post,P003214,1,2024-01-26T03:20:01
V0006972,U00380,post,P001702,1,2024-01-26T04:38:32
V0000555,U02578,post,P000109,1,2024-01-26T10:19:17
V0012023,U01515,post,P001893,1,2024-01-26T10:23:56
V0011424,U01061,post,P003453,1,2024-01-26T10:36:43
V0014377,U02587,post,P001455,1,2024-01-26T12:54:04
V0003061,U00365,post,P003789,1,2024-01-26T12:57:02
V0005936,U00496,post,P002152,1,2024-01-26T13:45:39
V0007502,U00712,comment,CM0002631,1,2024-01-26T16:01:35
V0000270,U01568,post,P001521,-1,2024-01-26T17:02:02
V0013650,U00667,post,P003309,1,2024-01-26T17:12:13
V0003599,U02133,post,P000778,1,2024-01-26T17:24:22
V0008616,U01445,post,P001081,1,2024-01-26T18:05:30
V0014959,U01961,post,P002393,1,2024-01-26T18:15:27
V0013800,U02912,post,P000642,-1,2024-01-26T19:43:57
V0007139,U00694,post,P001607,1,2024-01-26T20:15:27
V0009493,U01609,comment,CM0004649,1,2024-01-26T20:47:46
V0000951,U01392,post,P001034,1,2024-01-26T21:23:44
V0014836,U02192,post,P000794,1,2024-01-26T22:43:44
V0006038,U02885,post,P003352,1,2024-01-26T22:53:15
V0008209,U00163,post,P001362,1,2024-01-26T22:54:39
V0007824,U00400,comment,CM0000161,1,2024-01-26T23:31:16
V0013196,U01469,comment,CM0006360,1,2024-01-27T01:28:46
V0002369,U02937,comment,CM0004790,-1,2024-01-27T02:10:57
V0014429,U02796,post,P003933,1,2024-01-27T02:15:58
V0005115,U02594,comment,CM0002360,1,2024-01-27T02:54:30
V0007509,U01084,post,P002484,1,2024-01-27T04:06:37
V0014349,U00641,post,P001858,1,2024-01-27T06:37:33
V0003897,U01055,comment,CM0006799,1,2024-01-27T06:55:46
V0012504,U01188,post,P003771,1,2024-01-27T07:50:48
V0003509,U00925,post,P001069,-1,2024-01-27T09:32:35
V0003721,U01132,post,P003052,1,2024-01-27T09:35:53
V0013081,U00802,comment,CM0002554,1,2024-01-27T10:31:10
V0011332,U01225,post,P003895,1,2024-01-27T10:49:55
V0009930,U02844,post,P001976,-1,2024-01-27T13:01:13
V0008721,U01596,post,P003219,1,2024-01-27T14:18:03
V0001163,U01263,post,P002340,1,2024-01-27T15:14:32
V0006125,U02830,post,P003293,1,2024-01-27T15:28:51
V0000756,U02601,comment,CM0006415,1,2024-01-27T15:55:59
V0010003,U02289,post,P001981,1,2024-01-27T16:14:42
V0003779,U01112,post,P002036,-1,2024-01-27T17:33:57
V0007232,U00851,post,P002198,1,2024-01-27T21:58:29
V0014985,U01124,post,P003774,1,2024-01-27T23:03:26
V0003787,U01020,post,P003163,1,2024-01-28T00:29:01
V0005559,U00130,post,P003607,1,2024-01-28T02:57:40
V0010786,U02709,post,P003348,1,2024-01-28T04:39:15
V0008896,U00121,post,P002528,1,2024-01-28T04:39:41
V0010222,U02581,comment,CM0004892,1,2024-01-28T05:26:26
V0014545,U01230,post,P000870,1,2024-01-28T05:46:02
V0002204,U02979,post,P003485,-1,2024-01-28T06:08:31
V0011389,U02700,post,P000271,1,2024-01-28T06:14:08
V0004299,U01303,comment,CM0001050,1,2024-01-28T06:48:52
V0000139,U01177,post,P003724,-1,2024-01-28T10:55:45
V0008258,U00319,post,P001252,1,2024-01-28T12:57:44
V0007276,U00973,comment,CM0001266,1,2024-01-28T13:15:42
V0008041,U02024,comment,CM0001360,1,2024-01-28T14:48:12
V0008611,U00629,comment,CM0004240,1,2024-01-28T15:42:10
V0014293,U01555,post,P001207,-1,2024-01-28T16:20:29
V0013227,U01629,post,P003898,-1,2024-01-28T16:48:44
V0002912,U01957,post,P001159,1,2024-01-28T17:13:14
V0013933,U02188,comment,CM0006447,1,2024-01-28T17:15:22
V0003547,U01398,post,P000685,1,2024-01-28T18:21:24
V0012166,U02670,post,P003982,1,2024-01-28T20:05:30
V0008788,U00727,post,P003366,1,2024-01-28T21:03:12
V0014862,U01062,post,P003880,1,2024-01-28T21:22:44
V0001138,U00054,post,P000140,1,2024-01-28T21:39:35
V0004868,U01656,post,P002530,1,2024-01-28T22:26:37
V0003255,U01585,post,P002997,1,2024-01-29T00:43:36
V0010924,U01671,post,P002416,1,2024-01-29T01:14:44
V0001834,U00581,post,P000678,1,2024-01-29T01:27:54
V0002988,U02221,post,P003163,1,2024-01-29T03:56:00
V0004816,U02666,post,P003931,1,2024-01-29T04:47:37
V0009502,U02559,post,P000541,1,2024-01-29T05:11:04
V0000991,U02359,comment,CM0005798,1,2024-01-29T06:43:31
V0013450,U01653,comment,CM0000457,1,2024-01-29T06:53:22
V0014949,U01704,post,P000254,1,2024-01-29T06:57:09
V0001907,U00048,post,P001520,1,2024-01-29T07:35:12
V0012829,U02001,post,P000287,1,2024-01-29T08:39:40
V0005050,U01994,comment,CM0004623,1,2024-01-29T09:12:29
V0004660,U02204,post,P001495,1,2024-01-29T12:33:16
V0007709,U00385,post,P002071,-1,2024-01-29T12:36:40
V0007886,U00896,post,P002770,1,2024-01-29T12:39:21
V0002650,U01247,post,P003581,-1,2024-01-29T13:33:50
V0004412,U02034,post,P003147,1,2024-01-29T15:39:36
V0007949,U01445,comment,CM0005962,1,2024-01-29T16:22:40
V0014952,U00468,post,P000320,1,2024-01-29T16:44:26
V0005402,U01427,post,P000711,1,2024-01-29T17:01:58
V0002822,U02647,post,P000870,1,2024-01-29T17:04:34
V0000170,U00276,post,P002785,1,2024-01-29T20:43:00
V0007627,U01130,post,P003642,1,2024-01-29T21:23:08
V0013958,U02902,post,P000176,1,2024-01-29T21:40:38
V0005634,U00540,post,P002483,1,2024-01-29T22:11:36
V0010375,U01553,post,P002338,1,2024-01-30T00:49:27
V0014787,U01466,post,P000020,1,2024-01-30T01:18:51
V0013049,U02167,comment,CM0001353,1,2024-01-30T04:10:36
V0002791,U00597,post,P002023,1,2024-01-30T04:19:50
V0011509,U00609,comment,CM0001835,1,2024-01-30T04:26:19
V0005200,U02028,post,P001707,1,2024-01-30T10:34:33
V0014527,U02203,comment,CM0002732,1,2024-01-30T10:49:14
V0005430,U00920,comment,CM0001033,-1,2024-01-30T11:15:09
V0003323,U01965,post,P001849,1,2024-01-30T11:28:11
V0005023,U02272,comment,CM0004686,1,2024-01-30T11:48:07
V0004175,U01073,post,P000394,1,2024-01-30T11:57:40
V0001618,U02534,post,P003598,1,2024-01-30T13:33:11
V0004526,U01674,post,P002850,1,2024-01-30T14:22:44
V0004160,U02794,comment,CM0003442,1,2024-01-30T14:41:28
V0011678,U00811,post,P002459,1,2024-01-30T16:32:46
V0014074,U02981,comment,CM0002234,1,2024-01-30T16:54:46
V0008239,U00991,comment,CM0003353,1,2024-01-30T17:42:33
V0010126,U00152,post,P000186,1,2024-01-30T19:17:39
V0010883,U00903,post,P003025,1,2024-01-30T21:42:44
V0004219,U00574,post,P000515,1,2024-01-30T22:35:00
V0005983,U02554,post,P000102,1,2024-01-30T22:43:23
V0008942,U02458,post,P002907,-1,2024-01-31T00:18:01
V0014221,U00015,post,P002432,1,2024-01-31T02:56:28
V0005344,U02917,post,P000999,1,2024-01-31T02:58:02
V0003297,U00746,post,P001428,1,2024-01-31T03:20:25
V0005830,U02919,comment,CM0005936,-1,2024-01-31T03:49:55
V0009710,U01956,comment,CM0000306,1,2024-01-31T03:54:13
V0011617,U01882,post,P000119,1,2024-01-31T04:48:21
V0014357,U02244,comment,CM0002590,1,2024-01-31T04:55:37
V0005644,U00731,post,P002072,1,2024-01-31T06:57:07
V0009921,U01139,post,P002414,1,2024-01-31T08:14:08
V0009430,U01486,post,P001625,1,2024-01-31T09:48:14
V0002816,U00444,comment,CM0003494,-1,2024-01-31T10:02:52
V0000845,U00587,post,P000611,-1,2024-01-31T11:06:30
V0012151,U01884,comment,CM0005929,1,2024-01-31T12:20:11
V0009924,U01489,post,P001190,1,2024-01-31T12:20:47
V0013681,U01611,post,P003098,1,2024-01-31T12:36:18
V0013636,U01752,post,P003022,1,2024-01-31T12:53:12
V0011230,U00545,comment,CM0002386,1,2024-01-31T15:37:38
V0008566,U00593,post,P003248,1,2024-01-31T16:31:00
V0008329,U02677,comment,CM0006119,1,2024-01-31T17:34:54
V0009214,U02845,post,P000002,1,2024-01-31T20:58:49
V0009423,U01652,post,P002314,1,2024-01-31T22:41:19
V0000875,U00776,post,P000852,1,2024-02-01T00:22:12
V0011037,U00485,post,P003686,1,2024-02-01T00:48:09
V0010675,U02536,comment,CM0006040,1,2024-02-01T01:15:46
V0005672,U01461,comment,CM0000153,1,2024-02-01T04:43:04
V0014350,U00152,post,P003633,1,2024-02-01T10:40:26
V0008263,U02866,post,P002680,1,2024-02-01T12:12:42
V0002002,U01105,post,P000007,-1,2024-02-01T12:29:43
V0009009,U00245,post,P003957,1,2024-02-01T12:57:09
V0011337,U02489,post,P000216,1,2024-02-01T13:34:10
V0008583,U01616,comment,CM0005771,1,2024-02-01T15:26:44
V0013768,U00681,post,P002527,1,2024-02-01T15:33:01
V0003428,U00367,post,P000099,1,2024-02-01T16:00:44
V0010216,U01126,comment,CM0003188,1,2024-02-01T16:52:55
V0009665,U01458,post,P003761,1,2024-02-01T16:53:01
V0009736,U02622,post,P003623,-1,2024-02-01T20:59:53
V0012913,U00475,post,P003456,1,2024-02-01T21:14:29
V0000531,U02585,post,P002374,1,2024-02-01T22:02:19
V0001582,U02018,post,P001193,1,2024-02-01T23:44:59
V0008264,U02396,post,P000413,1,2024-02-02T00:12:34
V0011948,U01592,post,P003420,1,2024-02-02T02:10:56
V0011527,U02247,post,P001259,1,2024-02-02T02:16:18
V0006551,U00370,post,P000444,1,2024-02-02T04:20:04
V0014953,U01820,comment,CM0003525,1,2024-02-02T04:26:48
V0009963,U01633,post,P001295,1,2024-02-02T04:39:26
V0011749,U00647,post,P003525,1,2024-02-02T06:52:03
V0010630,U02575,post,P003874,1,2024-02-02T09:43:02
V0011577,U01243,post,P000052,1,2024-02-02T11:50:47
V0009557,U00880,post,P003953,1,2024-02-02T12:14:23
V0000020,U02013,post,P000633,1,2024-02-02T12:33:16
V0012425,U02212,post,P001523,1,2024-02-02T13:25:03
V0007221,U02863,post,P000332,1,2024-02-02T14:54:10
V0010775,U02785,post,P001962,1,2024-02-02T17:21:33
V0004801,U02831,post,P003712,1,2024-02-02T20:22:45
V0002518,U02714,post,P000979,1,2024-02-02T21:25:43
V0010359,U01772,comment,CM0001017,1,2024-02-02T22:16:12
V0011149,U00011,comment,CM0003472,1,2024-02-02T22:39:27
V0008608,U00175,post,P000544,1,2024-02-03T00:26:23
V0014306,U01826,post,P001983,1,2024-02-03T00:56:07
V0013197,U01106,post,P003518,1,2024-02-03T01:20:48
V0008758,U01928,post,P003027,1,2024-02-03T05:48:55
V0005147,U01939,post,P001277,1,2024-02-03T06:14:27
V0008208,U02944,post,P003353,-1,2024-02-03T07:02:04
V0008812,U02226,post,P000623,1,2024-02-03T08:58:59
V0006463,U01707,post,P003605,1,2024-02-03T09:18:48
V0001616,U01338,post,P001639,-1,2024-02-03T09:50:36
V0011480,U00501,post,P003852,1,2024-02-03T10:01:57
V0013300,U00807,post,P002943,-1,2024-02-03T11:07:59
V0012603,U00269,post,P003581,-1,2024-02-03T11:58:04
V0004575,U00247,post,P000661,1,2024-02-03T16:13:07
V0011864,U00937,post,P000954,1,2024-02-03T16:49:29
V0002104,U02986,post,P001696,1,2024-02-03T17:48:58
V0011380,U01262,post,P003682,1,2024-02-03T18:18:39
V0009389,U00210,post,P000617,1,2024-02-03T21:43:32
V0007381,U02865,post,P002576,1,2024-02-03T22:13:19
V0011287,U01681,comment,CM0002462,1,2024-02-04T03:54:15
V0009239,U01391,post,P000624,1,2024-02-04T04:10:18
V0014780,U02250,post,P003227,1,2024-02-04T04:47:00
V0012664,U01760,post,P000232,1,2024-02-04T07:26:41
V0007641,U02742,comment,CM0000741,1,2024-02-04T07:41:47
V0012203,U01789,comment,CM0000955,1,2024-02-04T08:08:55
V0007503,U00034,post,P002454,1,2024-02-04T09:51:34
V0006182,U00288,post,P003836,1,2024-02-04T10:23:32
V0010695,U00523,post,P002804,1,2024-02-04T11:18:32
V0007437,U01425,comment,CM0003589,1,2024-02-04T11:59:53
V0011485,U02616,post,P002288,1,2024-02-04T12:39:54
V0001552,U01657,comment,CM0004346,1,2024-02-04T15:25:47
V0002026,U00023,post,P001893,1,2024-02-04T17:51:19
V0013894,U01129,post,P000032,1,2024-02-04T18:02:45
V0001577,U02000,post,P002158,1,2024-02-04T20:05:46
V0000539,U02989,comment,CM0004823,1,2024-02-04T20:22:59
V0005870,U00448,comment,CM0002205,-1,2024-02-04T22:06:45
V0013313,U00431,post,P002397,-1,2024-02-05T01:11:21
V0006410,U01671,comment,CM0000826,-1,2024-02-05T03:28:23
V0014588,U02719,post,P001543,1,2024-02-05T04:12:53
V0011296,U00863,post,P002903,1,2024-02-05T07:09:29
V0001464,U01001,post,P002675,1,2024-02-05T09:16:50
V0007863,U02082,post,P002698,1,2024-02-05T10:25:50
V0007704,U01255,post,P001710,1,2024-02-05T10:49:51
V0014519,U02199,post,P003950,1,2024-02-05T11:03:06
V0011392,U01451,comment,CM0006101,1,2024-02-05T11:45:08
V0014871,U02404,post,P001514,1,2024-02-05T11:54:57
V0010238,U02704,post,P002822,1,2024-02-05T12:10:31
V0000331,U01527,post,P000775,1,2024-02-05T19:26:40
V0010542,U00060,post,P001149,1,2024-02-05T22:46:37
V0000590,U01901,post,P001043,1,2024-02-06T02:02:32
V0008977,U02873,post,P001707,1,2024-02-06T02:37:32
V0009314,U00642,post,P003785,1,2024-02-06T02:48:15
V0001081,U00675,post,P003169,1,2024-02-06T06:36:05
V0009691,U01595,post,P003085,1,2024-02-06T06:55:08
V0008799,U01262,comment,CM0000392,-1,2024-02-06T07:08:42
V0000054,U01611,post,P003429,1,2024-02-06T08:39:32
V0003468,U00957,post,P001745,-1,2024-02-06T08:46:04
V0012452,U00919,comment,CM0003842,1,2024-02-06T10:23:45
V0005205,U02813,post,P001392,1,2024-02-06T12:06:01
V0013811,U00089,post,P001857,1,2024-02-06T12:24:53
V0012161,U01982,post,P002738,1,2024-02-06T13:55:43
V0009528,U01727,post,P000166,1,2024-02-06T14:33:50
V0014587,U02563,comment,CM0002716,1,2024-02-06T15:19:02
V0001931,U00375,comment,CM0005718,1,2024-02-06T16:49:50
V0002559,U02559,comment,CM0001289,1,2024-02-06T17:03:34
V0004762,U01254,comment,CM0003532,1,2024-02-06T18:04:24
V0007219,U00318,post,P002006,1,2024-02-06T19:25:37
V0014760,U01275,post,P000529,1,2024-02-06T21:12:37
V0001500,U01248,post,P000298,1,2024-02-06T21:41:20
V0009198,U02508,post,P002389,1,2024-02-06T23:08:15
V0004886,U00742,comment,CM0003703,1,2024-02-06T23:47:52
V0005850,U01005,post,P003279,1,2024-02-07T00:12:01
V0003963,U02273,post,P001554,1,2024-02-07T00:12:43
V0009487,U02185,post,P000204,1,2024-02-07T00:55:13
V0008386,U00828,comment,CM0003177,1,2024-02-07T02:10:03
V0008178,U00467,post,P000051,1,2024-02-07T04:01:04
V0009289,U00448,comment,CM0005033,1,2024-02-07T05:15:55
V0010339,U02702,post,P003384,1,2024-02-07T11:53:13
V0009849,U02874,post,P001945,1,2024-02-07T12:03:24
V0000006,U02440,post,P003806,1,2024-02-07T13:36:27
V0006254,U02019,post,P002059,1,2024-02-07T16:53:37
V0008874,U02264,comment,CM0005666,1,2024-02-07T18:34:51
V0011377,U01599,post,P002813,1,2024-02-07T20:07:09
V0012957,U01687,comment,CM0004853,1,2024-02-07T20:44:01
V0012231,U01674,post,P000481,1,2024-02-07T21:56:20
V0011541,U02579,post,P003777,1,2024-02-07T22:35:03
V0012969,U02838,comment,CM0005103,1,2024-02-08T03:25:49
V0005951,U01054,comment,CM0000345,1,2024-02-08T03:51:58
V0014629,U01247,post,P003646,-1,2024-02-08T06:31:04
V0001037,U01113,comment,CM0004029,1,2024-02-08T06:42:48
V0008605,U01073,post,P003124,1,2024-02-08T07:23:42
V0010730,U00649,post,P002014,-1,2024-02-08T08:50:04
V0011382,U01458,post,P000594,1,2024-02-08T09:09:23
V0003141,U01061,post,P002443,1,2024-02-08T10:37:55
V0005499,U02527,post,P003196,1,2024-02-08T11:11:22
V0010477,U01505,post,P000185,1,2024-02-08T11:58:06
V0009373,U01383,post,P001054,-1,2024-02-08T12:10:27
V0008218,U02800,post,P000787,1,2024-02-08T12:27:46
V0012178,U00297,comment,CM0006355,1,2024-02-08T12:41:35
V0011454,U02161,comment,CM0000799,1,2024-02-08T13:11:49
V0011449,U01604,post,P002027,-1,2024-02-08T13:52:29
V0004301,U00776,post,P003001,-1,2024-02-08T14:33:52
V0013722,U00900,post,P002711,1,2024-02-08T14:48:03
V0013689,U02272,comment,CM0006340,1,2024-02-08T15:02:43
V0008272,U01492,post,P003609,1,2024-02-08T16:53:23
V0010972,U02623,post,P000955,1,2024-02-08T17:00:17
V0002869,U00379,post,P002876,1,2024-02-08T17:18:53
V0011609,U02215,post,P002784,1,2024-02-08T17:33:11
V0012136,U00227,post,P002002,1,2024-02-08T19:12:35
V0003129,U00114,comment,CM0006507,1,2024-02-08T21:09:50
V0006808,U02588,comment,CM0000435,1,2024-02-08T22:01:49
V0002807,U02928,comment,CM0004744,1,2024-02-08T22:14:09
V0007227,U02561,post,P000293,1,2024-02-08T23:03:35
V0011798,U01692,post,P001644,-1,2024-02-09T00:52:32
V0012774,U00739,comment,CM0005061,1,2024-02-09T01:07:02
V0009948,U00489,post,P001673,1,2024-02-09T01:11:11
V0000682,U01564,post,P000487,1,2024-02-09T06:28:05
V0011641,U01827,post,P003429,1,2024-02-09T08:02:02
V0010843,U02765,comment,CM0004382,1,2024-02-09T08:13:17
V0000626,U01360,post,P000260,1,2024-02-09T09:53:45
V0002843,U02700,post,P003883,1,2024-02-09T11:16:41
V0012265,U02067,post,P002369,1,2024-02-09T11:16:58
V0001079,U01089,post,P001961,1,2024-02-09T12:16:57
V0008602,U01263,post,P001348,1,2024-02-09T12:27:09
V0004384,U00016,post,P000464,1,2024-02-09T13:06:08
V0006660,U00807,post,P001942,1,2024-02-09T14:08:20
V0012419,U01255,post,P001524,1,2024-02-09T16:00:20
V0003605,U00376,post,P002538,1,2024-02-09T17:23:40
V0006328,U01653,post,P000914,1,2024-02-09T17:43:17
V0006575,U01181,post,P001589,-1,2024-02-09T17:54:29
V0003845,U00980,post,P001337,1,2024-02-09T18:51:33
V0003216,U01715,post,P003078,1,2024-02-09T20:06:20
V0005029,U02245,comment,CM0000584,1,2024-02-09T20:34:50
V0011842,U00757,post,P002682,1,2024-02-09T20:40:28
V0005766,U01898,comment,CM0006312,1,2024-02-09T21:23:57
V0008282,U01787,post,P003094,1,2024-02-09T22:34:02
V0011075,U02551,post,P000590,1,2024-02-09T22:41:51
V0014027,U02204,comment,CM0000123,1,2024-02-09T23:14:15
V0007113,U00973,post,P003722,1,2024-02-10T02:51:25
V0011247,U02789,post,P001468,1,2024-02-10T03:51:54
V0013578,U01709,post,P003087,1,2024-02-10T06:30:43
V0006566,U01402,post,P003934,1,2024-02-10T09:07:52
V0001991,U00656,post,P001903,1,2024-02-10T10:45:39
