event_id,event_type,user_id,session_id,entity_type,entity_id,props,timestamp
E0000230,view,U00219,S04127,post,P001453,"{""device"": ""tablet"", ""duration_sec"": 193}",2025-01-31T23:25:38
E0000231,view,U00792,S04747,community,C003,"{""device"": ""mobile"", ""duration_sec"": 250}",2025-07-30T05:51:55
E0000232,comment,U00252,S04119,comment,CM0006760,"{""device"": ""desktop"", ""duration_sec"": 486}",2025-07-02T03:18:39
E0000233,view,U02658,S03406,comment,CM0001675,"{""device"": ""desktop"", ""duration_sec"": 382}",2024-04-21T11:37:13
E0000234,view,U00054,S01463,post,P003982,"{""device"": ""tablet"", ""duration_sec"": 109}",2024-12-10T22:24:44
E0000235,view,U02877,S04569,post,P002280,"{""device"": ""desktop"", ""duration_sec"": 19}",2024-03-01T19:39:59
E0000236,share,U01938,S00949,comment,CM0003540,"{""device"": ""desktop"", ""duration_sec"": 574}",2024-12-12T10:45:06
E0000237,vote,U02940,S03807,post,P001596,"{""device"": ""desktop"", ""duration_sec"": 160}",2025-10-23T21:05:42
E0000238,view,U01713,S03637,community,C173,"{""device"": ""desktop"", ""duration_sec"": 393}",2025-08-19T07:12:13
E0000239,vote,U02284,S01493,post,P002030,"{""device"": ""tablet"", ""duration_sec"": 216}",2025-04-26T21:33:09
E0000240,view,U01679,S00572,comment,CM0001037,"{""device"": ""desktop"", ""duration_sec"": 589}",2024-06-02T08:48:52
E0000241,vote,U02333,S02341,post,P000407,"{""device"": ""desktop"", ""duration_sec"": 108}",2024-12-19T03:38:01
E0000242,view,U01537,S01517,post,P002624,"{""device"": ""desktop"", ""duration_sec"": 352}",2024-11-01T08:55:13
E0000243,click,U02737,S04938,comment,CM0006521,"{""device"": ""mobile"", ""duration_sec"": 331}",2025-10-12T04:18:15
E0000244,view,U00946,S04185,post,P000362,"{""device"": ""mobile"", ""duration_sec"": 587}",2024-06-09T09:18:59
E0000245,vote,U02676,S02199,comment,CM0002781,"{""device"": ""desktop"", ""duration_sec"": 348}",2025-02-08T08:02:53
E0000246,click,U02523,S04295,community,C177,"{""device"": ""tablet"", ""duration_sec"": 45}",2025-10-23T22:15:51
E0000247,view,U01742,S01399,post,P000881,"{""device"": ""mobile"", ""duration_sec"": 308}",2025-09-18T21:13:13
E0000248,share,U00415,S01991,comment,CM0003105,"{""device"": ""tablet"", ""duration_sec"": 4}",2025-05-10T01:02:35
E0000249,vote,U02359,S04270,comment,CM0000066,"{""device"": ""tablet"", ""duration_sec"": 347}",2025-01-21T13:03:17
E0000250,view,U01353,S04855,post,P000247,"{""device"": ""tablet"", ""duration_sec"": 279}",2025-04-07T10:10:14
E0000251,click,U02704,S02765,post,P003670,"{""device"": ""tablet"", ""duration_sec"": 313}",2024-02-19T08:10:27
E0000252,click,U02094,S01342,post,P001349,"{""device"": ""desktop"", ""duration_sec"": 264}",2025-04-29T19:31:55
E0000253,comment,U00843,S01687,post,P002759,"{""device"": ""mobile"", ""duration_sec"": 278}",2025-10-31T11:26:50
E0000254,view,U01736,S01804,post,P001155,"{""device"": ""desktop"", ""duration_sec"": 517}",2024-12-29T22:45:20
E0000255,view,U01495,S00463,comment,CM0002288,"{""device"": ""desktop"", ""duration_sec"": 366}",2024-12-06T17:11:12
E0000256,join,U00992,S02579,post,P001928,"{""device"": ""tablet"", ""duration_sec"": 27}",2024-03-14T09:16:41
E0000257,click,U00307,S04165,post,P003137,"{""device"": ""mobile"", ""duration_sec"": 217}",2024-12-04T18:46:52
E0000258,view,U00642,S00432,community,C142,"{""device"": ""tablet"", ""duration_sec"": 557}",2024-05-16T04:48:18
E0000259,share,U01691,S04656,post,P001799,"{""device"": ""tablet"", ""duration_sec"": 204}",2024-12-05T15:00:50
E0000260,click,U02454,S00120,post,P001772,"{""device"": ""tablet"", ""duration_sec"": 502}",2025-03-17T11:38:31
E0000261,view,U02661,S03811,post,P001992,"{""device"": ""desktop"", ""duration_sec"": 381}",2025-09-30T05:37:39
E0000262,comment,U00590,S01356,post,P001066,"{""device"": ""desktop"", ""duration_sec"": 121}",2025-09-29T13:32:53
E0000263,view,U02277,S02164,post,P000774,"{""device"": ""mobile"", ""duration_sec"": 144}",2025-04-13T18:22:24
E0000264,comment,U02743,S03485,post,P002301,"{""device"": ""tablet"", ""duration_sec"": 147}",2024-07-05T12:38:36
E0000265,vote,U01804,S04980,post,P003461,"{""device"": ""mobile"", ""duration_sec"": 424}",2025-09-20T12:17:54
E0000266,click,U00202,S01661,post,P003168,"{""device"": ""desktop"", ""duration_sec"": 476}",2024-03-16T19:57:11
E0000267,view,U00226,S00202,comment,CM0002812,"{""device"": ""desktop"", ""duration_sec"": 276}",2025-03-14T09:16:11
E0000268,vote,U02830,S02580,post,P003634,"{""device"": ""mobile"", ""duration_sec"": 240}",2024-08-21T10:38:18
E0000269,share,U00118,S01238,post,P002228,"{""device"": ""desktop"", ""duration_sec"": 528}",2025-08-09T06:41:32
E0000270,view,U00096,S01205,post,P000085,"{""device"": ""desktop"", ""duration_sec"": 425}",2024-07-31T05:42:48
E0000271,view,U02874,S01149,post,P003975,"{""device"": ""tablet"", ""duration_sec"": 251}",2024-06-21T00:11:30
E0000272,vote,U02564,S00484,post,P002820,"{""device"": ""mobile"", ""duration_sec"": 78}",2024-03-22T10:55:13
E0000273,view,U01606,S03810,post,P002932,"{""device"": ""mobile"", ""duration_sec"": 137}",2024-02-07T01:13:45
E0000274,join,U00109,S03859,comment,CM0003727,"{""device"": ""mobile"", ""duration_sec"": 348}",2025-06-17T17:34:38
E0000275,view,U01441,S03538,post,P000495,"{""device"": ""desktop"", ""duration_sec"": 157}",2025-06-02T20:26:29
E0000276,view,U02737,S03656,post,P000810,"{""device"": ""mobile"", ""duration_sec"": 494}",2024-05-02T05:05:16
E0000277,join,U01997,S01739,post,P002535,"{""device"": ""tablet"", ""duration_sec"": 162}",2024-01-19T15:00:47
E0000278,view,U00241,S02920,post,P001784,"{""device"": ""desktop"", ""duration_sec"": 46}",2025-05-23T19:42:10
E0000279,click,U01074,S01001,post,P000021,"{""device"": ""desktop"", ""duration_sec"": 13}",2025-03-25T02:03:47
E0000280,click,U02969,S04990,comment,CM0000546,"{""device"": ""tablet"", ""duration_sec"": 237}",2024-09-07T09:59:17
E0000281,comment,U00712,S03824,post,P002991,"{""device"": ""mobile"", ""duration_sec"": 211}",2024-04-29T05:13:22
E0000282,vote,U01774,S04274,post,P000752,"{""device"": ""mobile"", ""duration_sec"": 594}",2024-07-22T23:37:19
E0000283,share,U02818,S01005,comment,CM0003690,"{""device"": ""mobile"", ""duration_sec"": 185}",2025-10-25T10:37:50
E0000284,view,U00122,S00459,comment,CM0000324,"{""device"": ""desktop"", ""duration_sec"": 547}",2024-05-23T12:29:34
E0000285,view,U02709,S04245,post,P002678,"{""device"": ""mobile"", ""duration_sec"": 465}",2024-11-28T08:40:50
E0000286,comment,U01010,S00787,post,P003162,"{""device"": ""desktop"", ""duration_sec"": 444}",2024-10-07T10:28:33
E0000287,click,U02133,S02232,post,P002643,"{""device"": ""desktop"", ""duration_sec"": 263}",2025-06-25T14:21:03
E0000288,view,U02559,S01169,post,P003119,"{""device"": ""tablet"", ""duration_sec"": 432}",2025-01-15T22:15:58
E0000289,click,U02669,S00279,post,P000990,"{""device"": ""tablet"", ""duration_sec"": 480}",2024-10-08T21:53:32
E0000290,view,U00982,S04731,comment,CM0004655,"{""device"": ""tablet"", ""duration_sec"": 407}",2024-11-02T11:11:14
E0000291,join,U00467,S03162,comment,CM0000414,"{""device"": ""mobile"", ""duration_sec"": 168}",2025-06-01T10:10:52
E0000292,vote,U00427,S00129,community,C063,"{""device"": ""mobile"", ""duration_sec"": 371}",2024-11-12T20:09:07
E0000293,click,U01400,S02551,post,P003045,"{""device"": ""tablet"", ""duration_sec"": 476}",2025-07-10T19:36:12
E0000294,vote,U02717,S01670,comment,CM0001080,"{""device"": ""tablet"", ""duration_sec"": 294}",2024-07-02T12:46:32
E0000295,share,U01596,S04898,community,C150,"{""device"": ""mobile"", ""duration_sec"": 43}",2025-06-01T01:13:55
E0000296,click,U02480,S01198,post,P003966,"{""device"": ""mobile"", ""duration_sec"": 465}",2025-09-18T23:32:19
E0000297,click,U00993,S00250,community,C168,"{""device"": ""mobile"", ""duration_sec"": 302}",2025-08-27T18:53:04
E0000298,comment,U02705,S04282,comment,CM0003191,"{""device"": ""tablet"", ""duration_sec"": 322}",2025-03-13T11:52:04
E0000299,click,U01215,S00158,post,P000481,"{""device"": ""tablet"", ""duration_sec"": 202}",2024-03-10T23:31:09
E0000300,join,U02182,S03035,post,P001395,"{""device"": ""desktop"", ""duration_sec"": 310}",2024-11-05T19:47:20
E0000301,comment,U02959,S03564,comment,CM0001829,"{""device"": ""desktop"", ""duration_sec"": 3}",2024-04-07T12:09:26
E0000302,join,U02165,S04490,post,P002906,"{""device"": ""desktop"", ""duration_sec"": 165}",2024-06-20T21:41:47
E0000303,view,U00682,S02311,post,P000453,"{""device"": ""tablet"", ""duration_sec"": 260}",2025-10-28T02:32:59
E0000304,view,U02444,S00939,post,P000034,"{""device"": ""tablet"", ""duration_sec"": 538}",2025-06-04T01:24:56
E0000305,comment,U00919,S03833,post,P000938,"{""device"": ""desktop"", ""duration_sec"": 281}",2025-02-18T07:28:29
E0000306,comment,U01791,S02690,post,P002384,"{""device"": ""tablet"", ""duration_sec"": 288}",2024-07-01T11:26:40
E0000307,view,U02565,S03346,comment,CM0005201,"{""device"": ""mobile"", ""duration_sec"": 333}",2025-09-21T03:37:29
E0000308,click,U02938,S01033,post,P003635,"{""device"": ""mobile"", ""duration_sec"": 289}",2024-06-01T14:39:16
E0000309,click,U00589,S02298,post,P000837,"{""device"": ""mobile"", ""duration_sec"": 383}",2025-08-19T06:59:09
E0000310,view,U00354,S04270,comment,CM0003051,"{""device"": ""desktop"", ""duration_sec"": 134}",2025-07-11T12:39:22
E0000311,view,U02771,S04619,post,P002960,"{""device"": ""mobile"", ""duration_sec"": 544}",2024-04-13T01:36:34
E0000312,join,U01644,S01876,community,C007,"{""device"": ""tablet"", ""duration_sec"": 532}",2024-11-27T13:30:16
E0000313,comment,U00854,S01278,post,P003679,"{""device"": ""desktop"", ""duration_sec"": 137}",2024-11-10T22:27:32
E0000314,view,U02167,S01294,comment,CM0006854,"{""device"": ""desktop"", ""duration_sec"": 561}",2025-08-10T14:15:13
E0000315,view,U01739,S03242,comment,CM0004052,"{""device"": ""tablet"", ""duration_sec"": 140}",2025-02-06T01:25:32
E0000316,view,U02211,S03567,post,P000595,"{""device"": ""desktop"", ""duration_sec"": 429}",2025-06-01T03:55:30
E0000317,view,U00980,S03909,comment,CM0002895,"{""device"": ""desktop"", ""duration_sec"": 400}",2024-10-27T19:19:04
E0000318,view,U00712,S02506,comment,CM0005872,"{""device"": ""mobile"", ""duration_sec"": 196}",2025-06-21T12:52:51
E0000319,view,U02683,S04240,post,P001433,"{""device"": ""mobile"", ""duration_sec"": 415}",2024-06-17T14:58:54
E0000320,join,U01162,S04382,post,P000524,"{""device"": ""desktop"", ""duration_sec"": 90}",2025-05-23T14:54:04
E0000321,share,U00624,S03693,post,P000074,"{""device"": ""tablet"", ""duration_sec"": 175}",2024-12-22T08:19:24
E0000322,view,U02211,S01427,post,P002636,"{""device"": ""mobile"", ""duration_sec"": 74}",2025-10-26T12:56:49
E0000323,view,U02548,S00712,post,P001309,"{""device"": ""tablet"", ""duration_sec"": 108}",2025-02-08T19:27:57
E0000324,view,U02704,S04420,post,P002136,"{""device"": ""desktop"", ""duration_sec"": 46}",2024-04-05T11:09:32
E0000325,view,U00084,S03190,post,P000958,"{""device"": ""desktop"", ""duration_sec"": 396}",2025-10-31T21:07:16
E0000326,vote,U01217,S03164,post,P001930,"{""device"": ""mobile"", ""duration_sec"": 548}",2024-09-07T12:48:06
E0000327,view,U00552,S01017,post,P001750,"{""device"": ""mobile"", ""duration_sec"": 110}",2025-03-28T00:31:45
E0000328,view,U00278,S04100,post,P002070,"{""device"": ""desktop"", ""duration_sec"": 326}",2024-09-24T05:34:40
E0000329,view,U01301,S03030,post,P000911,"{""device"": ""desktop"", ""duration_sec"": 431}",2024-06-22T09:55:15
E0000330,view,U00323,S04076,post,P000302,"{""device"": ""tablet"", ""duration_sec"": 369}",2024-03-27T01:03:36
E0000331,view,U01194,S01250,post,P003889,"{""device"": ""desktop"", ""duration_sec"": 33}",2025-05-31T16:34:03
E0000332,view,U00677,S02386,comment,CM0004821,"{""device"": ""mobile"", ""duration_sec"": 140}",2024-08-20T03:50:16
E0000333,view,U00472,S04223,community,C068,"{""device"": ""tablet"", ""duration_sec"": 215}",2024-02-03T03:47:32
E0000334,comment,U00387,S03468,post,P002846,"{""device"": ""desktop"", ""duration_sec"": 67}",2024-05-13T05:38:02
E0000335,share,U00270,S01515,comment,CM0006435,"{""device"": ""tablet"", ""duration_sec"": 366}",2025-05-10T10:43:28
E0000336,click,U02044,S01625,post,P003885,"{""device"": ""mobile"", ""duration_sec"": 574}",2025-03-20T22:58:56
E0000337,view,U01660,S03670,post,P001378,"{""device"": ""tablet"", ""duration_sec"": 224}",2025-10-26T16:26:03
E0000338,view,U02681,S00617,comment,CM0003522,"{""device"": ""tablet"", ""duration_sec"": 483}",2025-10-10T21:21:17
E0000339,view,U00825,S02254,comment,CM0000959,"{""device"": ""tablet"", ""duration_sec"": 281}",2024-11-20T09:36:35
E0000340,view,U00472,S04892,post,P001768,"{""device"": ""mobile"", ""duration_sec"": 227}",2024-06-15T04:43:01
E0000341,view,U02646,S03825,post,P001259,"{""device"": ""desktop"", ""duration_sec"": 230}",2025-06-22T09:59:49
E0000342,view,U00630,S01375,post,P003968,"{""device"": ""mobile"", ""duration_sec"": 157}",2025-09-11T06:10:24
E0000343,click,U00220,S00640,post,P001752,"{""device"": ""tablet"", ""duration_sec"": 401}",2025-06-27T03:32:31
E0000344,comment,U02615,S02342,community,C126,"{""device"": ""desktop"", ""duration_sec"": 279}",2024-09-24T06:47:13
E0000345,click,U00952,S03558,post,P003384,"{""device"": ""tablet"", ""duration_sec"": 175}",2024-04-05T22:52:53
E0000346,vote,U01048,S03963,post,P001367,"{""device"": ""desktop"", ""duration_sec"": 185}",2025-07-18T03:32:16
E0000347,view,U02231,S00007,post,P002819,"{""device"": ""tablet"", ""duration_sec"": 378}",2025-04-18T18:15:18
E0000348,vote,U01670,S01813,post,P002043,"{""device"": ""desktop"", ""duration_sec"": 320}",2024-11-02T04:13:26
E0000349,comment,U02978,S03029,post,P000322,"{""device"": ""mobile"", ""duration_sec"": 417}",2025-05-29T15:04:02
E0000350,view,U02066,S02438,community,C021,"{""device"": ""tablet"", ""duration_sec"": 434}",2024-09-16T14:22:14
E0000351,click,U02912,S01869,comment,CM0001061,"{""device"": ""tablet"", ""duration_sec"": 598}",2024-07-11T00:02:44
E0000352,join,U01389,S01172,comment,CM0000086,"{""device"": ""desktop"", ""duration_sec"": 143}",2024-07-27T00:03:11
E0000353,view,U00886,S01837,post,P001681,"{""device"": ""mobile"", ""duration_sec"": 273}",2024-06-15T15:47:47
E0000354,comment,U01072,S00631,post,P001620,"{""device"": ""tablet"", ""duration_sec"": 247}",2024-01-05T22:17:58
E0000355,click,U01875,S00440,post,P001181,"{""device"": ""tablet"", ""duration_sec"": 569}",2024-12-19T15:30:04
E0000356,comment,U02551,S04373,post,P002334,"{""device"": ""mobile"", ""duration_sec"": 185}",2025-04-16T03:39:09
E0000357,view,U00710,S04947,post,P002598,"{""device"": ""desktop"", ""duration_sec"": 131}",2025-09-13T13:44:36
E0000358,comment,U00390,S03514,post,P002832,"{""device"": ""desktop"", ""duration_sec"": 501}",2025-06-12T03:41:50
E0000359,view,U00991,S01112,post,P001441,"{""device"": ""mobile"", ""duration_sec"": 545}",2024-11-07T17:05:25
E0000360,view,U02072,S00588,post,P002314,"{""device"": ""mobile"", ""duration_sec"": 108}",2024-12-14T15:32:49
E0000361,vote,U01469,S03581,comment,CM0001547,"{""device"": ""tablet"", ""duration_sec"": 511}",2025-06-20T06:23:39
E0000362,vote,U01316,S04876,post,P001741,"{""device"": ""desktop"", ""duration_sec"": 200}",2024-05-06T19:59:59
E0000363,view,U02262,S02284,comment,CM0000603,"{""device"": ""desktop"", ""duration_sec"": 590}",2024-06-24T04:03:59
E0000364,comment,U00803,S04075,comment,CM0001139,"{""device"": ""desktop"", ""duration_sec"": 7}",2024-10-30T13:26:19
E0000365,view,U01095,S04664,post,P001992,"{""device"": ""desktop"", ""duration_sec"": 264}",2024-03-31T19:07:09
E0000366,view,U01024,S03991,post,P002638,"{""device"": ""desktop"", ""duration_sec"": 66}",2024-02-03T19:13:34
E0000367,vote,U00555,S01631,post,P001688,"{""device"": ""mobile"", ""duration_sec"": 60}",2024-07-15T15:32:52
E0000368,view,U01200,S03270,post,P002944,"{""device"": ""desktop"", ""duration_sec"": 480}",2025-09-10T12:30:57
E0000369,click,U00555,S04863,post,P002247,"{""device"": ""tablet"", ""duration_sec"": 156}",2025-05-05T06:21:03
E0000370,vote,U01427,S04464,post,P001876,"{""device"": ""desktop"", ""duration_sec"": 455}",2025-07-22T16:04:46
E0000371,view,U00114,S04971,post,P000646,"{""device"": ""tablet"", ""duration_sec"": 385}",2024-02-20T04:20:56
E0000372,click,U00181,S01105,post,P002436,"{""device"": ""desktop"", ""duration_sec"": 506}",2024-02-20T13:18:18
E0000373,view,U01292,S04749,post,P000389,"{""device"": ""tablet"", ""duration_sec"": 95}",2025-03-06T19:17:05
E0000374,comment,U01410,S02562,post,P003445,"{""device"": ""tablet"", ""duration_sec"": 136}",2025-03-23T13:05:43
E0000375,comment,U01437,S00585,post,P000157,"{""device"": ""tablet"", ""duration_sec"": 125}",2024-12-24T17:43:59
E0000376,vote,U00013,S01054,comment,CM0005685,"{""device"": ""desktop"", ""duration_sec"": 379}",2024-12-05T15:10:13
E0000377,comment,U01540,S02456,post,P001138,"{""device"": ""tablet"", ""duration_sec"": 588}",2024-12-05T05:39:04
E0000378,view,U02082,S02088,comment,CM0001365,"{""device"": ""desktop"", ""duration_sec"": 425}",2024-02-09T07:49:50
E0000379,share,U00051,S03749,post,P001740,"{""device"": ""tablet"", ""duration_sec"": 442}",2024-05-14T01:23:19
E0000380,comment,U00679,S02689,post,P002597,"{""device"": ""tablet"", ""duration_sec"": 133}",2025-07-14T08:41:47
E0000381,view,U01146,S03484,comment,CM0000090,"{""device"": ""desktop"", ""duration_sec"": 343}",2025-10-06T08:16:42
E0000382,comment,U02845,S01791,post,P000039,"{""device"": ""tablet"", ""duration_sec"": 282}",2024-03-14T03:10:38
E0000383,comment,U02785,S03691,community,C101,"{""device"": ""mobile"", ""duration_sec"": 198}",2025-04-23T14:52:31
E0000384,click,U02100,S02228,post,P003778,"{""device"": ""desktop"", ""duration_sec"": 547}",2024-01-16T03:36:55
E0000385,comment,U01178,S02679,post,P001980,"{""device"": ""tablet"", ""duration_sec"": 342}",2025-07-09T18:38:32
E0000386,vote,U00780,S03524,comment,CM0005621,"{""device"": ""tablet"", ""duration_sec"": 587}",2024-06-02T17:58:59
E0000387,view,U00843,S04565,post,P001012,"{""device"": ""tablet"", ""duration_sec"": 63}",2024-06-02T14:58:31
E0000388,view,U02144,S00180,comment,CM0005565,"{""device"": ""desktop"", ""duration_sec"": 197}",2024-10-12T22:21:41
E0000389,view,U02917,S03903,comment,CM0000840,"{""device"": ""tablet"", ""duration_sec"": 349}",2024-11-10T15:26:17
E0000390,view,U00789,S02968,post,P001303,"{""device"": ""desktop"", ""duration_sec"": 171}",2025-04-30T02:26:58
E0000391,join,U00521,S04063,post,P001268,"{""device"": ""desktop"", ""duration_sec"": 81}",2024-07-31T15:57:35
E0000392,view,U02261,S02441,post,P001440,"{""device"": ""mobile"", ""duration_sec"": 55}",2025-06-12T19:25:25
E0000393,click,U02880,S02577,post,P000736,"{""device"": ""tablet"", ""duration_sec"": 91}",2024-12-25T15:23:18
E0000394,view,U01632,S00176,post,P000787,"{""device"": ""mobile"", ""duration_sec"": 277}",2025-08-27T07:22:41
E0000395,vote,U01424,S02512,comment,CM0003521,"{""device"": ""tablet"", ""duration_sec"": 595}",2024-05-27T13:01:19
E0000396,vote,U01290,S01884,post,P000579,"{""device"": ""mobile"", ""duration_sec"": 564}",2024-09-16T04:48:43
E0000397,vote,U02640,S02538,comment,CM0001858,"{""device"": ""desktop"", ""duration_sec"": 425}",2025-07-05T06:24:00
E0000398,click,U00535,S02159,community,C189,"{""device"": ""mobile"", ""duration_sec"": 492}",2024-10-05T11:22:04
